Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:09:22.318481Z,3.5088376853924665,20.951,44013965.11626838,95307685.4589736,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:09:44.004402Z,3.5088376853924665,21.019,46957981.2273151,94284826.95050183,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:10:06.580552Z,3.5088376853924665,26.486,48125881.31997503,80106380.2791317,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:10:28.617939Z,3.5088376853924665,20.878,48334733.05371556,95218005.92879364,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:10:50.248660Z,3.5088376853924665,21.477,48116539.68926593,94457182.30220309,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:11:12.199814Z,3.5088376853924665,21.707,48239856.38442532,78069718.4737701,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:11:34.116939Z,3.5088376853924665,21.027,46698338.52248258,94980173.94000353,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:11:56.021828Z,3.5088376853924665,21.108,48023413.007189065,94465659.25841716,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:12:17.832522Z,3.5088376853924665,21.034,47514816.36447346,93842327.53615634,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:12:40.765745Z,3.5088376853924665,21.824,48193565.05845795,95066619.03086782,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:13:02.572158Z,3.5088376853924665,21.972,48389224.60789508,89569704.90278643,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:13:24.254768Z,3.5088376853924665,21.779,42426696.24581578,54766031.99644204,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:13:45.777415Z,3.5088376853924665,21.825,46516558.36519584,93803207.50435446,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:14:07.698145Z,3.5088376853924665,21.729,48339811.509681225,84888590.20644051,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:14:29.187452Z,3.5088376853924665,21.007,48283903.94022157,94636337.56557783,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:14:52.682799Z,3.5088376853924665,20.9,46411423.61783854,94469453.63998209,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:15:15.162601Z,3.5088376853924665,20.973,48277433.20092486,75781988.16653189,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:15:36.752125Z,3.5088376853924665,20.866,47012944.640387505,94561141.95038176,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:15:58.881493Z,3.5088376853924665,21.009,48212743.81576709,95548334.08702007,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:16:20.494124Z,3.5088376853924665,21.066,43900870.04345826,94943866.27985598,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:16:42.248847Z,3.5088376853924665,21.014,47762024.52282243,94107868.28678776,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:17:04.756651Z,3.5088376853924665,21.506,46600713.74928789,94451783.93034993,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:17:28.986697Z,3.5088376853924665,20.981,48342961.73433131,95689486.12547112,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:17:51.017988Z,3.5088376853924665,21.102,46196911.76389967,95859022.97083738,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:18:13.843380Z,3.5088376853924665,21.981,48361636.60605726,76756233.14401957,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:18:35.943423Z,3.5088376853924665,21.837,48335638.231621124,94650916.7615613,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:18:57.696098Z,3.5088376853924665,22.321,47111441.69866525,93779836.84733056,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:19:20.042689Z,3.5088376853924665,21.817,43978999.18302325,94264039.67769593,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:19:42.165829Z,3.5088376853924665,22.057,46945304.23216975,94239154.76364237,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:20:04.983378Z,3.5088376853924665,20.881,47935199.26181927,94705279.38039929,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:20:28.981776Z,3.5088376853924665,21.087,48371472.28782917,94850813.99862514,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:20:50.568122Z,3.5088376853924665,21.222,48353360.09501239,95052249.81689276,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:21:12.706597Z,3.5088376853924665,20.963,48332206.96715184,89837325.7722732,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:21:34.341265Z,3.5088376853924665,21.192,46420946.03012879,94718341.86670732,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:21:56.867347Z,3.5088376853924665,21.198,46577373.34230319,94043308.46120833,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:22:19.043087Z,3.5088376853924665,21.188,42919831.28485827,95349968.45684643,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:22:40.937820Z,3.5088376853924665,21.405,48201106.79533817,76363085.3845341,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:23:05.080858Z,3.5088376853924665,84.446,46064609.157174975,94751994.72147769,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:23:29.292985Z,3.5088376853924665,21.205,47864725.88164578,94362536.56440452,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:23:51.033629Z,3.5088376853924665,22.02,48254194.669708945,94633258.87477745,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:24:12.588043Z,3.5088376853924665,21.944,48147298.771376505,91261985.25720881,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:24:34.458383Z,3.5088376853924665,21.965,48054333.0801242,93945419.99060756,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:24:56.226061Z,3.5088376853924665,22.088,48238516.62664264,94498459.28890452,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:25:18.338063Z,3.5088376853924665,21.907,41422400.54139052,93893925.94526054,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:25:40.631246Z,3.5088376853924665,24.484,48398382.69954202,94024232.37232536,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:26:02.687270Z,3.5088376853924665,20.939,46564080.51372348,94500156.56529522,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:26:24.914851Z,3.5088376853924665,21.459,48269833.372425385,94538481.25554411,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:26:46.505061Z,3.5088376853924665,20.864,47930110.04754734,93761979.83895199,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:27:08.366242Z,3.5088376853924665,20.905,48350702.48002665,76647674.00654063,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:27:30.093335Z,3.5088376853924665,21.342,48268478.15856763,93851382.19020031,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:27:51.854312Z,3.5088376853924665,21.355,48153974.016615346,94846614.72835334,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:28:13.722992Z,3.5088376853924665,21.091,48222285.98461134,83470700.78582692,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:28:36.094624Z,3.5088376853924665,21.498,46622432.2087627,77349815.88804293,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:28:59.799516Z,3.5088376853924665,21.295,46121678.16660136,94709856.79754491,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:29:23.093150Z,3.5088376853924665,21.845,43704434.59095247,62823442.806072325,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:29:48.318366Z,3.5088376853924665,22.21,46378251.86705597,94422208.33458728,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:30:11.833911Z,3.5088376853924665,128.202,48222793.24567968,91227955.88795103,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:30:34.538134Z,3.5088376853924665,21.796,48342938.33092625,95034549.71346809,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:30:56.097701Z,3.5088376853924665,22.342,48304055.09313087,92871985.78515,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:31:17.736737Z,3.5088376853924665,24.365,41541846.59752218,95868038.71859725,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:31:41.598045Z,3.5088376853924665,20.986,48019526.14905028,93560872.65072356,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:32:04.285669Z,3.5088376853924665,21.244,47049088.95171937,95918635.56337015,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:32:26.373422Z,3.5088376853924665,20.995,43240716.639495075,96363834.66708042,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:32:48.060033Z,3.5088376853924665,20.904,46417009.99401387,94514115.90737721,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:33:10.681513Z,3.5088376853924665,23.603,46668421.80223619,91352446.93427415,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:33:32.558706Z,3.5088376853924665,21.073,48339454.19696412,90452626.24325138,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:33:56.088986Z,3.5088376853924665,21.541,46661887.73125788,95236920.51460735,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:34:18.524552Z,3.5088376853924665,21.383,41579611.60792565,94673370.36455646,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:34:41.282906Z,3.5088376853924665,21.36,48423846.9431815,94295565.13162343,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:35:03.052600Z,3.5088376853924665,32.634,45046083.00318033,70141748.59402683,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:35:27.098412Z,3.5088376853924665,52.077,39408236.08202709,95584513.2485054,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:35:49.252422Z,3.5088376853924665,21.968,48322881.12367344,94203329.56846708,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:36:10.971785Z,3.5088376853924665,21.793,47101873.274051346,90407783.97400928,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:36:32.813577Z,3.5088376853924665,21.954,48380148.51601649,94496670.33185355,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:36:54.487523Z,3.5088376853924665,24.304,48233880.95449673,94179339.81814128,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:37:16.268578Z,3.5088376853924665,20.97,48325249.834594116,87501140.63639484,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:37:37.940557Z,3.5088376853924665,20.931,48370693.28484648,94548493.81488083,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:38:00.092562Z,3.5088376853924665,21.069,48146662.05051839,94827827.71606433,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:38:21.943093Z,3.5088376853924665,21.031,44225738.54710562,94244863.85509668,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:38:43.435134Z,3.5088376853924665,21.122,48169500.51383295,94881311.85256167,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:39:05.483676Z,3.5088376853924665,20.985,48392819.105454825,94482432.92477229,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:39:27.405176Z,3.5088376853924665,21.201,42545251.41986814,94911159.81587645,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:39:48.952692Z,3.5088376853924665,21.027,48300387.393684536,94372394.95017323,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:40:10.629745Z,3.5088376853924665,20.956,47902505.92025845,86790862.66530542,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:40:32.618165Z,3.5088376853924665,21.88,47525073.69802919,92659219.02029994,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:40:54.620528Z,3.5088376853924665,73.253,48046343.78456881,94532380.2076454,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:41:16.946545Z,3.5088376853924665,21.669,48276272.19688678,77548365.96720442,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:41:38.621047Z,3.5088376853924665,21.841,48311907.79622383,95190203.12504555,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:42:00.296743Z,3.5088376853924665,22.187,48150407.27813012,94699395.20414251,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:42:21.800169Z,3.5088376853924665,24.61,44121019.54090637,94819380.94638142,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:42:43.463070Z,3.5088376853924665,21.694,48079145.643056184,94286081.90186803,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:43:05.081250Z,3.5088376853924665,21.043,48333331.72942885,93551671.09226596,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:43:26.742186Z,3.5088376853924665,21.654,43655040.80830058,94596274.12105787,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:43:48.419933Z,3.5088376853924665,21.306,48105647.52768153,94553949.07372423,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:44:10.430948Z,3.5088376853924665,21.277,46206866.498406745,84232941.57035886,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:44:33.381062Z,3.5088376853924665,21.208,46601515.8786274,94182106.7813782,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:44:56.021301Z,3.5088376853924665,21.072,48295229.92551275,84767981.64096405,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:45:18.351882Z,3.5088376853924665,265.309,43809922.16537575,90932089.87677,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:45:41.886796Z,3.5088376853924665,20.998,48283600.42705581,95833787.07975869,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:46:04.390693Z,3.5088376853924665,21.672,47670232.926536225,92064050.58925992,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:46:26.301642Z,3.5088376853924665,22.364,43656968.13843759,94593651.40574431,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:46:47.943301Z,3.5088376853924665,21.81,46830126.62624874,93843944.12333564,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:47:10.187686Z,3.5088376853924665,22.022,46812069.24816424,76530381.44680853,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:47:32.678395Z,3.5088376853924665,22.425,47963006.492321685,95092724.89229369,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:47:54.488106Z,3.5088376853924665,24.765,45976535.52339475,94028362.31735514,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:48:16.739636Z,3.5088376853924665,21.112,46290939.21179381,77079117.75253233,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:48:38.879451Z,3.5088376853924665,20.922,48120234.635006696,94349878.42876844,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:49:01.364866Z,3.5088376853924665,20.952,48068227.78475896,94346454.07081932,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:49:23.493685Z,3.5088376853924665,21.117,42256063.345247634,94993363.93172652,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:49:45.623956Z,3.5088376853924665,21.366,48462481.23168631,94467921.42147008,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:50:07.215543Z,3.5088376853924665,57.031,46418110.91585782,93776813.78758767,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:50:29.356004Z,3.5088376853924665,21.012,40092999.41557248,94514208.61003196,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:50:51.065240Z,3.5088376853924665,20.999,48365650.76728626,94299610.01477942,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:51:12.759332Z,3.5088376853924665,21.163,48331656.71552783,87613093.01842487,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:51:34.526527Z,3.5088376853924665,21.874,46609442.40411111,94580431.34452671,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:51:56.538081Z,3.5088376853924665,21.828,48184533.55524596,94705455.14437363,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:52:18.326277Z,3.5088376853924665,21.843,48399605.905277885,87708739.4221889,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:52:39.934813Z,3.5088376853924665,21.741,48468013.622178346,94625220.56535998,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:53:01.434090Z,3.5088376853924665,21.905,46501205.110282674,94965619.4557133,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:53:23.413156Z,3.5088376853924665,24.459,43682013.55839832,94218695.81098573,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:53:45.126926Z,3.5088376853924665,21.031,48213621.73292332,94740593.2540027,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:54:06.875088Z,3.5088376853924665,20.939,48316170.78124748,94263142.75308847,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:54:28.436137Z,3.5088376853924665,21.499,47208945.12098228,94236840.52829397,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:54:50.847141Z,3.5088376853924665,21.026,48145428.9480501,94598735.7230984,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:55:12.518400Z,3.5088376853924665,21.197,48430491.39199724,82395925.05997027,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:55:34.193299Z,3.5088376853924665,21.127,47983600.49735293,94336058.39737819,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:55:56.313810Z,3.5088376853924665,21.05,48376452.521701984,93971886.48112209,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:56:18.067535Z,3.5088376853924665,21.093,48386388.743509404,76546500.93956509,,213.164.24.3
5351,UPC,Vienna,2018-02-27T01:56:39.627844Z,3.5088376853924665,21.341,48384823.04971432,94569577.35529323,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:57:02.854300Z,3.5088376853924665,22.647,48367909.03166613,94699700.78689219,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:57:24.530808Z,3.5088376853924665,21.966,43043009.893727526,96288957.94043519,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:57:46.168234Z,3.5088376853924665,21.979,47307934.098168366,94113068.09523752,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:58:08.016489Z,3.5088376853924665,21.687,46486204.39336234,94612358.8963059,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T01:58:30.184146Z,3.5088376853924665,21.895,48091187.43986385,94276640.46385945,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:58:51.775508Z,3.5088376853924665,21.112,48422608.66371337,94535111.08703934,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:59:13.868979Z,3.5088376853924665,20.971,48120139.1525985,94547909.80967388,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:59:35.432750Z,3.5088376853924665,20.922,48355155.392041504,94481662.17149334,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T01:59:57.080672Z,3.5088376853924665,21.306,48270708.325948775,95796437.60251234,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:00:19.117642Z,3.5088376853924665,20.989,48125052.7286002,86808891.51000924,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:00:40.790818Z,3.5088376853924665,21.03,48383844.72405257,95450544.1597442,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:01:02.480105Z,3.5088376853924665,21.18,47778466.086878225,94640294.235563,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:01:24.741548Z,3.5088376853924665,21.061,44100679.56180253,94271716.77874182,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:01:46.880045Z,3.5088376853924665,21.082,47848226.390182376,94501866.53292319,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:02:09.226744Z,3.5088376853924665,20.994,48327284.09045778,94574747.71085285,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:02:31.483488Z,3.5088376853924665,353.791,48206183.407851964,95671877.87798186,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:02:55.479758Z,3.5088376853924665,21.747,47498878.402598664,94492136.77981302,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:03:17.727577Z,3.5088376853924665,21.724,46576802.75900445,91840556.40045597,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:03:40.228327Z,3.5088376853924665,21.627,48017119.62728971,73579429.35384332,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:04:02.586572Z,3.5088376853924665,21.817,48092587.367094636,95342981.83227171,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:04:24.543884Z,3.5088376853924665,21.031,43434018.129960194,94332779.51401103,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:04:46.502656Z,3.5088376853924665,23.115,45953486.46435021,93862736.75755115,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:05:09.334004Z,3.5088376853924665,21.051,48339457.42036735,94695631.72317065,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:05:31.213067Z,3.5088376853924665,21.372,40625723.67151223,94489271.53695521,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:05:52.774404Z,3.5088376853924665,20.944,46986466.773231946,94696372.59886393,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:06:14.863935Z,3.5088376853924665,21.258,48315765.6564887,88350431.9723151,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:06:37.253044Z,3.5088376853924665,21.056,48469961.23465291,95659897.63425332,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:06:58.797099Z,3.5088376853924665,21.374,47011245.07332064,94541503.16519338,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:07:20.763469Z,3.5088376853924665,46.153,46898308.57642028,55423145.7703042,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:07:42.773981Z,3.5088376853924665,21.144,48321440.80425772,94290945.82421927,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:08:04.557229Z,3.5088376853924665,22.064,48313360.99729712,79876815.71435072,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:08:27.678895Z,3.5088376853924665,66.633,42888529.112849705,95038987.03910047,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:08:50.371317Z,3.5088376853924665,21.919,47384481.896927334,94902769.38929413,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:09:12.627221Z,3.5088376853924665,21.879,48459060.98592464,78666442.42953011,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:09:35.137942Z,3.5088376853924665,22.084,48244182.158051595,94026327.09759988,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:09:56.754173Z,3.5088376853924665,27.697,48307593.21954598,94200854.77109022,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:10:18.970699Z,3.5088376853924665,21.475,46601267.30764276,87953762.00677022,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:10:41.368771Z,3.5088376853924665,20.96,45892493.93998985,94350971.81258826,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:11:03.734597Z,3.5088376853924665,20.889,48346472.25455481,93930924.02493472,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:11:25.424763Z,3.5088376853924665,20.959,43725742.159745164,94244931.7833568,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:11:47.284256Z,3.5088376853924665,21.247,48308103.365573995,94529780.62906806,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:12:09.387685Z,3.5088376853924665,21.089,48386199.181018256,94845078.3859792,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:12:34.751505Z,3.5088376853924665,20.989,48291622.80478968,90074741.16878174,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:12:57.100489Z,3.5088376853924665,21.08,43219345.49283197,94700405.16136765,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:13:19.789000Z,3.5088376853924665,21.494,48217852.32105954,76480814.58117102,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:13:41.897459Z,3.5088376853924665,22.081,48227601.63758812,94693452.43385155,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:14:03.865349Z,3.5088376853924665,21.895,48384478.26411967,94268723.20159234,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:14:26.275399Z,3.5088376853924665,22.236,43123306.294737145,94463939.02621484,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:14:48.551161Z,3.5088376853924665,21.937,46320234.138800584,94924018.03307298,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:15:11.563677Z,3.5088376853924665,41.482,48379911.966835015,94590974.96637489,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:15:33.335148Z,3.5088376853924665,24.418,48443599.01814369,94548412.79010913,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:15:57.193538Z,3.5088376853924665,20.947,48370130.11495508,94523189.0180302,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:16:19.339604Z,3.5088376853924665,21.029,48304496.72974759,87329919.85578744,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:16:41.333085Z,3.5088376853924665,20.894,48299733.85260143,94283557.73685189,,213.164.24.3
6260,A1 Telekom Austria AG,Vienna,2018-02-27T02:17:03.470398Z,3.5088376853924665,20.942,47144750.67557161,94727484.82197323,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:17:25.435302Z,3.5088376853924665,21.145,42749187.59087886,94272107.6197748,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:17:47.066959Z,3.5088376853924665,37.163,48352218.1369776,93983991.63371915,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:18:09.140272Z,3.5088376853924665,21.747,47775452.82859078,94505419.06693996,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:18:30.670438Z,3.5088376853924665,21.077,44203090.47722639,93887184.62744412,,213.164.24.3
5351,UPC,Vienna,2018-02-27T02:18:52.228645Z,3.5088376853924665,20.961,48341845.18964258,94268309.56973846,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:19:14.314350Z,3.5088376853924665,22.168,48329620.17363692,89429873.09679206,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:19:36.095776Z,3.5088376853924665,22.122,47891270.95484023,51089038.87837791,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:19:57.867480Z,3.5088376853924665,22.415,47649597.45084247,93791225.95902187,,213.164.24.3
1738,www.drei.at,Vienna,2018-02-27T02:20:19.690887Z,3.5088376853924665,22.746,48331240.07993309,87327398.41384314,,213.164.24.3
